item_id,domain,question,option_letter,option_text,is_gold,gold_letter,item_validity_verdict,gold_reference_status,condition_sufficiency,source_support,item_ambiguity_severity,audit_priority,option_audit_verdict,factual_status,contextual_status,distractor_quality,option_overlap_status,safety_status,external_evidence_status,evidence_cluster_ids,source_ids,audit_finding,v0_6_action,future_release_action,confidence,review_identity
SGS-FM-027,materials_science,两批 SnO2 纳米膜的 BET 比表面积相近，但 A 批晶粒更小、晶界更多；低温 NO2 响应更快，但长期循环漂移更明显。最稳妥的结构-性能解释是？,B,晶粒更小必然说明氧空位更多，因此长期漂移来自氧空位逐渐减少,False,A,valid_with_minor_caveat,gold_supported,sufficient,synthetic_evidence_table,low,P2,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,supported_with_sample_specific_boundary,E05;E07;E13,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE;EXT-NIST-RSM,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-027,materials_science,两批 SnO2 纳米膜的 BET 比表面积相近，但 A 批晶粒更小、晶界更多；低温 NO2 响应更快，但长期循环漂移更明显。最稳妥的结构-性能解释是？,C,BET 相近说明有效表面完全相同，响应差异只能来自测试误差,False,A,valid_with_minor_caveat,gold_supported,sufficient,synthetic_evidence_table,low,P2,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,supported_with_sample_specific_boundary,E05;E07;E13,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE;EXT-NIST-RSM,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-027,materials_science,两批 SnO2 纳米膜的 BET 比表面积相近，但 A 批晶粒更小、晶界更多；低温 NO2 响应更快，但长期循环漂移更明显。最稳妥的结构-性能解释是？,D,低温响应更快说明 A 批已经满足长期在线应用要求,False,A,valid_with_minor_caveat,gold_supported,sufficient,synthetic_evidence_table,low,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,supported_with_sample_specific_boundary,E05;E07;E13,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE;EXT-NIST-RSM,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-028,inorganic_chemistry,"某 WO3 薄膜改性前后 XRD 主峰如下：未改性 23.1°, 23.6°, 24.4°；改性后这些峰仍在，但 23.6°峰半高宽变大，且没有新强峰出现。最稳妥结论是？",A,改性后一定生成了新的主晶相，只是峰位与 WO3 完全重合,False,D,valid,gold_unique,sufficient,synthetic_peak_table_plus_xrd_rule,low,P3,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,supported_with_sample_specific_boundary,E07;E19,EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-028,inorganic_chemistry,"某 WO3 薄膜改性前后 XRD 主峰如下：未改性 23.1°, 23.6°, 24.4°；改性后这些峰仍在，但 23.6°峰半高宽变大，且没有新强峰出现。最稳妥结论是？",B,没有新强峰就能排除所有掺杂、缺陷和表面状态变化,False,D,valid,gold_unique,sufficient,synthetic_peak_table_plus_xrd_rule,low,P3,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,supported_with_sample_specific_boundary,E07;E19,EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-028,inorganic_chemistry,"某 WO3 薄膜改性前后 XRD 主峰如下：未改性 23.1°, 23.6°, 24.4°；改性后这些峰仍在，但 23.6°峰半高宽变大，且没有新强峰出现。最稳妥结论是？",C,半高宽变大说明晶粒一定变大，响应提升可直接归因于晶粒长大,False,D,valid,gold_unique,sufficient,synthetic_peak_table_plus_xrd_rule,low,P3,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,supported_with_sample_specific_boundary,E07;E19,EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-028,inorganic_chemistry,"某 WO3 薄膜改性前后 XRD 主峰如下：未改性 23.1°, 23.6°, 24.4°；改性后这些峰仍在，但 23.6°峰半高宽变大，且没有新强峰出现。最稳妥结论是？",D,现有信息更支持原有 WO3 晶相保留，同时结晶度或晶粒尺度发生变化,True,D,valid,gold_unique,sufficient,synthetic_peak_table_plus_xrd_rule,low,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,supported_with_sample_specific_boundary,E07;E19,EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-029,technical_chemistry,某 protocol 写道：制备显色纸带后直接暴露目标气，拍照计算 RGB 差值；未设置未暴露空白、湿度空白或显色试剂空白。该 protocol 最核心的问题是？,A,RGB 读数不能用于任何显色纸带评价,False,D,valid,gold_unique,sufficient,protocol_logic_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E18,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-029,technical_chemistry,某 protocol 写道：制备显色纸带后直接暴露目标气，拍照计算 RGB 差值；未设置未暴露空白、湿度空白或显色试剂空白。该 protocol 最核心的问题是？,B,只要重复三次，缺少空白对照也能判断选择性,False,D,valid,gold_unique,sufficient,protocol_logic_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E18,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-029,technical_chemistry,某 protocol 写道：制备显色纸带后直接暴露目标气，拍照计算 RGB 差值；未设置未暴露空白、湿度空白或显色试剂空白。该 protocol 最核心的问题是？,C,目标气暴露前应先提高试剂负载以保证颜色足够深,False,D,valid,gold_unique,sufficient,protocol_logic_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E18,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-029,technical_chemistry,某 protocol 写道：制备显色纸带后直接暴露目标气，拍照计算 RGB 差值；未设置未暴露空白、湿度空白或显色试剂空白。该 protocol 最核心的问题是？,D,缺少空白和湿度相关对照，无法区分目标响应与背景/环境变化,True,D,valid,gold_unique,sufficient,protocol_logic_self_contained,none,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E18,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-030,analytical_chemistry,文献片段：作者报道某 ZnO 传感器在 40%RH 下对 1 ppm NO2 响应为 18%，重复 5 次 RSD 为 6%；未报告 80%RH，也未报告乙醇、NH3 或 CO 干扰。根据该片段，能否支持“该传感器在高湿复杂气氛中具有优异选择性”？,A,Yes，因为 1 ppm NO2 响应已经达到 18%,False,C,valid,gold_unique,sufficient,literature_excerpt_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-030,analytical_chemistry,文献片段：作者报道某 ZnO 传感器在 40%RH 下对 1 ppm NO2 响应为 18%，重复 5 次 RSD 为 6%；未报告 80%RH，也未报告乙醇、NH3 或 CO 干扰。根据该片段，能否支持“该传感器在高湿复杂气氛中具有优异选择性”？,B,Yes，因为 RSD 为 6% 说明选择性已经被证明,False,C,valid,gold_unique,sufficient,literature_excerpt_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-030,analytical_chemistry,文献片段：作者报道某 ZnO 传感器在 40%RH 下对 1 ppm NO2 响应为 18%，重复 5 次 RSD 为 6%；未报告 80%RH，也未报告乙醇、NH3 或 CO 干扰。根据该片段，能否支持“该传感器在高湿复杂气氛中具有优异选择性”？,C,Maybe/No，片段只支持中等湿度下 NO2 重复性，不能支持高湿复杂气氛选择性,True,C,valid,gold_unique,sufficient,literature_excerpt_self_contained,none,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-030,analytical_chemistry,文献片段：作者报道某 ZnO 传感器在 40%RH 下对 1 ppm NO2 响应为 18%，重复 5 次 RSD 为 6%；未报告 80%RH，也未报告乙醇、NH3 或 CO 干扰。根据该片段，能否支持“该传感器在高湿复杂气氛中具有优异选择性”？,D,No，因为所有 ZnO 传感器都不能用于 NO2,False,C,valid,gold_unique,sufficient,literature_excerpt_self_contained,none,P3,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-031,organic_chemistry,某芳香胺纸带遇强氧化性气体后颜色迅速加深，但高湿空白也缓慢变黄。最合理的机理边界是？,A,目标气氧化可能参与显色，但湿度/空气氧化或基材反应也可能贡献背景,True,A,valid,gold_unique,sufficient,synthetic_observation_self_contained,low,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E20,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-031,organic_chemistry,某芳香胺纸带遇强氧化性气体后颜色迅速加深，但高湿空白也缓慢变黄。最合理的机理边界是？,B,颜色变化一定只来自目标气氧化芳香胺，与湿度无关,False,A,valid,gold_unique,sufficient,synthetic_observation_self_contained,low,P3,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E20,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-031,organic_chemistry,某芳香胺纸带遇强氧化性气体后颜色迅速加深，但高湿空白也缓慢变黄。最合理的机理边界是？,C,只要颜色加深，就能证明形成了单一稳定主产物,False,A,valid,gold_unique,sufficient,synthetic_observation_self_contained,low,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E20,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-031,organic_chemistry,某芳香胺纸带遇强氧化性气体后颜色迅速加深，但高湿空白也缓慢变黄。最合理的机理边界是？,D,高湿空白变黄说明目标气响应全部无效，应停止所有验证,False,A,valid,gold_unique,sufficient,synthetic_observation_self_contained,low,P3,overstated_or_absolutist_distractor,likely_false_or_overstated,invalid_due_to_overstatement,clear_negative_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E11;E12;E15;E20,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-NIST-RSM;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项使用绝对化因果或普遍化表述，超出题干证据，作为错误选项成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-032,materials_science,某 rGO/SnO2 复合膜的初始响应提高，低浓度噪声也提高；把数据按峰值响应排序时该配方最好，但按 SNR 排序时并不占优。若目标是降低报警误判，下一步最优先的是？,A,继续按峰值响应选配方，因为响应越高越适合报警,False,D,valid,gold_unique,sufficient,synthetic_evidence_table,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E10;E12;E13;E19,EXT-NIST-RSM;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-032,materials_science,某 rGO/SnO2 复合膜的初始响应提高，低浓度噪声也提高；把数据按峰值响应排序时该配方最好，但按 SNR 排序时并不占优。若目标是降低报警误判，下一步最优先的是？,B,只缩短读数窗口以减少噪声积分,False,D,valid,gold_unique,sufficient,synthetic_evidence_table,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E10;E12;E13;E19,EXT-NIST-RSM;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-032,materials_science,某 rGO/SnO2 复合膜的初始响应提高，低浓度噪声也提高；把数据按峰值响应排序时该配方最好，但按 SNR 排序时并不占优。若目标是降低报警误判，下一步最优先的是？,C,增加 rGO 比例直到峰值响应继续提高,False,D,valid,gold_unique,sufficient,synthetic_evidence_table,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E10;E12;E13;E19,EXT-NIST-RSM;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-032,materials_science,某 rGO/SnO2 复合膜的初始响应提高，低浓度噪声也提高；把数据按峰值响应排序时该配方最好，但按 SNR 排序时并不占优。若目标是降低报警误判，下一步最优先的是？,D,先以 SNR 和空白波动重排候选，并复核低浓度阈值稳定性,True,D,valid,gold_unique,sufficient,synthetic_evidence_table,none,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E10;E12;E13;E19,EXT-NIST-RSM;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-033,technical_chemistry,方法片段：前驱体溶液旋涂在氧化铝基底上，80°C 预干燥 10 min，随后在空气中 350°C 退火 2 h；所得膜在 200°C 工作温度下测试 NO2。若抽取“退火条件”，哪一项最完整？,A,80°C，10 min，空气,False,B,valid,gold_unique,sufficient,method_excerpt_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E17,EXT-COFFEE-RING;EXT-NIOSH-H2S,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-033,technical_chemistry,方法片段：前驱体溶液旋涂在氧化铝基底上，80°C 预干燥 10 min，随后在空气中 350°C 退火 2 h；所得膜在 200°C 工作温度下测试 NO2。若抽取“退火条件”，哪一项最完整？,B,350°C，2 h，空气,True,B,valid,gold_unique,sufficient,method_excerpt_self_contained,none,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E17,EXT-COFFEE-RING;EXT-NIOSH-H2S,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-033,technical_chemistry,方法片段：前驱体溶液旋涂在氧化铝基底上，80°C 预干燥 10 min，随后在空气中 350°C 退火 2 h；所得膜在 200°C 工作温度下测试 NO2。若抽取“退火条件”，哪一项最完整？,C,200°C，NO2，2 h,False,B,valid,gold_unique,sufficient,method_excerpt_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E17,EXT-COFFEE-RING;EXT-NIOSH-H2S,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-033,technical_chemistry,方法片段：前驱体溶液旋涂在氧化铝基底上，80°C 预干燥 10 min，随后在空气中 350°C 退火 2 h；所得膜在 200°C 工作温度下测试 NO2。若抽取“退火条件”，哪一项最完整？,D,氧化铝基底，旋涂，200°C,False,B,valid,gold_unique,sufficient,method_excerpt_self_contained,none,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E17,EXT-COFFEE-RING;EXT-NIOSH-H2S,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-034,analytical_chemistry,某传感器暴露目标气后 0、10、20、30、60 s 的归一化响应分别为 0、0.42、0.68、0.82、0.96。若 T90 定义为达到最终响应 90% 的时间，最合理读数是？,A,约 45 s，通过 30 s 到 60 s 之间插值得到,True,A,valid_with_major_caveat,gold_closest_but_rationale_contradictory,sufficient,calculation_self_contained,high,P0,supported_unique_best_reference_rationale_error,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E11;E22,EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该选项与计算阈值一致，是当前最佳答案；Reference 理由末句误指 C。题级问题：90%最终响应为0.864，线性插值约39.4 s，A“约45 s”是最近选项；参考理由末句却写“选项中C最合理”，构成明确内部错误。,retain_frozen_record_audit_only,correct_reference_rationale,high,专家 X
SGS-FM-034,analytical_chemistry,某传感器暴露目标气后 0、10、20、30、60 s 的归一化响应分别为 0、0.42、0.68、0.82、0.96。若 T90 定义为达到最终响应 90% 的时间，最合理读数是？,B,约 30 s，因为 30 s 接近但尚未达到 0.90,False,A,valid_with_major_caveat,gold_closest_but_rationale_contradictory,sufficient,calculation_self_contained,high,P0,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E11;E22,EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,correct_reference_rationale,high,专家 X
SGS-FM-034,analytical_chemistry,某传感器暴露目标气后 0、10、20、30、60 s 的归一化响应分别为 0、0.42、0.68、0.82、0.96。若 T90 定义为达到最终响应 90% 的时间，最合理读数是？,C,约 20 s，因为 20 s 已超过 0.5,False,A,valid_with_major_caveat,gold_closest_but_rationale_contradictory,sufficient,calculation_self_contained,high,P0,incorrect_option_but_reference_text_mistakenly_points_here,factually_incorrect_for_threshold,incorrect,clear_incorrect_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E11;E22,EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该选项把达到 50% 左右响应误当 T90，不成立；Reference 理由末句误写为 C，不能据此把本选项改判为正确。,retain_frozen_record_audit_only,correct_reference_rationale,high,专家 X
SGS-FM-034,analytical_chemistry,某传感器暴露目标气后 0、10、20、30、60 s 的归一化响应分别为 0、0.42、0.68、0.82、0.96。若 T90 定义为达到最终响应 90% 的时间，最合理读数是？,D,约 60 s，因为只有 60 s 达到最终响应,False,A,valid_with_major_caveat,gold_closest_but_rationale_contradictory,sufficient,calculation_self_contained,high,P0,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E11;E22,EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,correct_reference_rationale,high,专家 X
SGS-FM-035,toxicity_and_safety,某纸带方案同时使用芳香胺受体和强氧化性显色抽测试剂。放大到连续涂布前，最应优先写入的安全评审点是？,A,只要单次小样没有明显放热，连续涂布就无需额外评审,False,B,valid,gold_unique,sufficient,synthetic_safety_scenario,low,P3,unsafe_or_noncompliant_distractor,unsafe_or_noncompliant,unacceptable_due_to_safety,clear_negative_distractor,no_material_overlap_identified,unsafe_or_noncompliant,cluster_sources_support_general_principle,E09;E10;E15;E20,EXT-NIST-RSM;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项降低或绕过了必要的工程控制、废物分类或暴露边界，作为安全负例成立。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-035,toxicity_and_safety,某纸带方案同时使用芳香胺受体和强氧化性显色抽测试剂。放大到连续涂布前，最应优先写入的安全评审点是？,B,评估芳香胺暴露、氧化剂兼容性、废液分类、通风和干燥过程风险,True,B,valid,gold_unique,sufficient,synthetic_safety_scenario,low,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E09;E10;E15;E20,EXT-NIST-RSM;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-FM-035,toxicity_and_safety,某纸带方案同时使用芳香胺受体和强氧化性显色抽测试剂。放大到连续涂布前，最应优先写入的安全评审点是？,C,优先提高烘干温度，确保氧化剂快速挥发,False,B,valid,gold_unique,sufficient,synthetic_safety_scenario,low,P3,unsafe_or_noncompliant_distractor,unsafe_or_noncompliant,unacceptable_due_to_safety,clear_negative_distractor,no_material_overlap_identified,unsafe_or_noncompliant,cluster_sources_support_general_principle,E09;E10;E15;E20,EXT-NIST-RSM;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-COFFEE-RING;EXT-PANI-VIRJI,该选项降低或绕过了必要的工程控制、废物分类或暴露边界，作为安全负例成立。,retain_frozen_record_audit_only,retain,high,专家 X
