item_id,claim_id,domain,question,reference_answer,claim_text,claim_type,external_evidence_verdict,evidence_strength,evidence_cluster_ids,source_ids,support_summary,limitation_or_gap,rewrite_recommendation,confidence,review_identity
SGS-061,SGS-061-C03,materials_science,某气敏材料小试结果显示目标气响应较好，但批间差异、湿度漂移和封装功耗尚未完全验证。项目准备决定是否进入器件样机。请定义一个六项以内的准入 gate，并说明每项为什么是进入样机前的必要条件。,优秀答案应包含响应窗口、选择性、湿度/温度稳定性、重复性、制备一致性、安全合规和功耗/封装约束。应说明每项 gate 的失败后果和下一步补测逻辑。证据边界是，小试响应不能替代样机准入。不应把样机推进作为默认动作。,证据边界是，小试响应不能替代样机准入,evidence_limit,externally_supported_with_scope_limits,strong,E13;E02;E10;E21,EXT-NIST-RSM;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-GAS,NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口；MoS2 研究支持湿度改变响应与恢复；研究支持基底/环境改变气敏响应，提示迁移风险；NIOSH 支持 H2S 的高危边界和工程控制要求,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-061,SGS-061-C04,materials_science,某气敏材料小试结果显示目标气响应较好，但批间差异、湿度漂移和封装功耗尚未完全验证。项目准备决定是否进入器件样机。请定义一个六项以内的准入 gate，并说明每项为什么是进入样机前的必要条件。,优秀答案应包含响应窗口、选择性、湿度/温度稳定性、重复性、制备一致性、安全合规和功耗/封装约束。应说明每项 gate 的失败后果和下一步补测逻辑。证据边界是，小试响应不能替代样机准入。不应把样机推进作为默认动作。,不应把样机推进作为默认动作,project_decision_rule,normative_project_acceptance_rule,not_applicable_as_factual_evidence,E13;E02;E10;E21,EXT-NIST-RSM;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-GAS,外部资料可支持风险治理和方法学原则，但该句的具体准入、公开或保密规则由项目负责人定义。,该命题属于项目风险偏好、保密政策或准入阈值，外部资料只能提供原则，不能替项目定义唯一规则。,明确标注为项目规则/政策,medium,专家 X
SGS-FM-FR-001,SGS-FM-FR-001-C01,physical_chemistry,某 MOS 膜在 333 K 和 353 K 下由响应曲线拟合得到两个速率常数。请说明用 Arrhenius 关系估算表观活化能时必须记录哪些量，并解释为什么该值只能作为表观比较指标。,写出 ln(k2/k1) 与 1/T 差的关系；记录温度、拟合区间、重复性和单位；说明表观活化能不能证明单一反应机理。,写出 ln(k2/k1) 与 1/T 差的关系,methodological_principle,externally_supported_with_scope_limits,strong,E03,EXT-ARRHENIUS,研究显示表观活化能可混合多个过程，不能自动等同单一势垒,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-001,SGS-FM-FR-001-C02,physical_chemistry,某 MOS 膜在 333 K 和 353 K 下由响应曲线拟合得到两个速率常数。请说明用 Arrhenius 关系估算表观活化能时必须记录哪些量，并解释为什么该值只能作为表观比较指标。,写出 ln(k2/k1) 与 1/T 差的关系；记录温度、拟合区间、重复性和单位；说明表观活化能不能证明单一反应机理。,记录温度、拟合区间、重复性和单位,experimental_design_or_method,externally_supported_with_scope_limits,strong,E03,EXT-ARRHENIUS,研究显示表观活化能可混合多个过程，不能自动等同单一势垒,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-001,SGS-FM-FR-001-C03,physical_chemistry,某 MOS 膜在 333 K 和 353 K 下由响应曲线拟合得到两个速率常数。请说明用 Arrhenius 关系估算表观活化能时必须记录哪些量，并解释为什么该值只能作为表观比较指标。,写出 ln(k2/k1) 与 1/T 差的关系；记录温度、拟合区间、重复性和单位；说明表观活化能不能证明单一反应机理。,说明表观活化能不能证明单一反应机理,evidence_limit,externally_supported_with_scope_limits,strong,E03,EXT-ARRHENIUS,研究显示表观活化能可混合多个过程，不能自动等同单一势垒,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-002,SGS-FM-FR-002-C01,analytical_chemistry,某 SnO2 样品处理后 O 1s 分峰中高结合能组分比例升高，同时 NO2 响应提高。请说明这个谱图变化可支持什么假设，还不能证明什么，并给出下一步证据组合。,可把吸附氧或羟基相关变化作为候选解释；不能单凭 O 1s 分峰证明氧空位因果或响应机理；结合 EPR、原位谱、可控处理和响应重复性。,可把吸附氧或羟基相关变化作为候选解释,methodological_principle,supported_with_nonunique_assignment_boundary,moderate_to_strong,E07;E19,EXT-OVAC-HT;EXT-SNO2-XPS-2026;EXT-SNO2-VACANCY;EXT-XPS-CHARGE,大规模计算显示氧空位性质依赖材料、位点和价态；SnO2 O 1s 理论谱显示缺陷、OH 和吸附 O2 指纹可重叠；SnO2 表面/次表面空位对电子结构影响不同；XPS 方法研究说明充电与重叠物相会削弱单峰归属可靠性,O 1s 高结合能组分具有非唯一归属；峰拟合、充电校正、吸附物和表面终止都会影响解释。,增加证据边界或改为候选假设,medium,专家 X
SGS-FM-FR-002,SGS-FM-FR-002-C02,analytical_chemistry,某 SnO2 样品处理后 O 1s 分峰中高结合能组分比例升高，同时 NO2 响应提高。请说明这个谱图变化可支持什么假设，还不能证明什么，并给出下一步证据组合。,可把吸附氧或羟基相关变化作为候选解释；不能单凭 O 1s 分峰证明氧空位因果或响应机理；结合 EPR、原位谱、可控处理和响应重复性。,不能单凭 O 1s 分峰证明氧空位因果或响应机理,scientific_fact_or_mechanism,supported_with_nonunique_assignment_boundary,moderate_to_strong,E07;E19,EXT-SNO2-XPS-2026;EXT-OVAC-HT;EXT-SNO2-VACANCY;EXT-XPS-CHARGE,SnO2 O 1s 理论谱显示缺陷、OH 和吸附 O2 指纹可重叠；大规模计算显示氧空位性质依赖材料、位点和价态；SnO2 表面/次表面空位对电子结构影响不同；XPS 方法研究说明充电与重叠物相会削弱单峰归属可靠性,O 1s 高结合能组分具有非唯一归属；峰拟合、充电校正、吸附物和表面终止都会影响解释。,增加证据边界或改为候选假设,medium,专家 X
SGS-FM-FR-002,SGS-FM-FR-002-C03,analytical_chemistry,某 SnO2 样品处理后 O 1s 分峰中高结合能组分比例升高，同时 NO2 响应提高。请说明这个谱图变化可支持什么假设，还不能证明什么，并给出下一步证据组合。,可把吸附氧或羟基相关变化作为候选解释；不能单凭 O 1s 分峰证明氧空位因果或响应机理；结合 EPR、原位谱、可控处理和响应重复性。,结合 EPR、原位谱、可控处理和响应重复性,methodological_principle,externally_supported_with_scope_limits,strong,E07;E19,EXT-SNO2-XPS-2026;EXT-OVAC-HT;EXT-SNO2-VACANCY;EXT-XPS-CHARGE,SnO2 O 1s 理论谱显示缺陷、OH 和吸附 O2 指纹可重叠；大规模计算显示氧空位性质依赖材料、位点和价态；SnO2 表面/次表面空位对电子结构影响不同；XPS 方法研究说明充电与重叠物相会削弱单峰归属可靠性,O 1s 高结合能组分具有非唯一归属；峰拟合、充电校正、吸附物和表面终止都会影响解释。,保留,high,专家 X
SGS-FM-FR-003,SGS-FM-FR-003-C01,materials_science,两批 n 型氧化物薄膜响应强度接近，但一批晶粒更小、基线噪声更大、湿度漂移更明显。请解释为什么不能只按高响应选型，并给出结构性质验证路径。,小晶粒可能提高表面效应但也放大噪声和漂移；响应强度需与恢复、选择性、重复性和湿度稳定性共同判断；补充粒径统计、膜厚、孔结构和稳定性矩阵。,小晶粒可能提高表面效应但也放大噪声和漂移,methodological_principle,externally_supported_with_scope_limits,strong,E05;E02;E13;E19,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,SMOX 导电模型支持表面势垒、载流子与微结构共同影响响应；纳米线网络研究支持结点/接触对电阻与响应离散的影响,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-003,SGS-FM-FR-003-C02,materials_science,两批 n 型氧化物薄膜响应强度接近，但一批晶粒更小、基线噪声更大、湿度漂移更明显。请解释为什么不能只按高响应选型，并给出结构性质验证路径。,小晶粒可能提高表面效应但也放大噪声和漂移；响应强度需与恢复、选择性、重复性和湿度稳定性共同判断；补充粒径统计、膜厚、孔结构和稳定性矩阵。,响应强度需与恢复、选择性、重复性和湿度稳定性共同判断,methodological_principle,externally_supported_with_scope_limits,strong,E05;E02;E13;E19,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE,MoS2 研究支持湿度改变响应与恢复；研究支持基底/环境改变气敏响应，提示迁移风险,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-003,SGS-FM-FR-003-C03,materials_science,两批 n 型氧化物薄膜响应强度接近，但一批晶粒更小、基线噪声更大、湿度漂移更明显。请解释为什么不能只按高响应选型，并给出结构性质验证路径。,小晶粒可能提高表面效应但也放大噪声和漂移；响应强度需与恢复、选择性、重复性和湿度稳定性共同判断；补充粒径统计、膜厚、孔结构和稳定性矩阵。,补充粒径统计、膜厚、孔结构和稳定性矩阵,experimental_design_or_method,externally_supported_with_scope_limits,strong,E05;E02;E13;E19,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,SMOX 导电模型支持表面势垒、载流子与微结构共同影响响应；纳米线网络研究支持结点/接触对电阻与响应离散的影响,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-004,SGS-FM-FR-004-C01,toxicity_and_safety,某团队希望用低浓度 H2S 或 PH3 做快速验证，但当前只知道目标读数需求，尚未确认授权、通风、尾气、报警联锁和应急预案。请给出 go/no-go 判断和允许公开描述的边界。,未确认授权 SOP、工程控制和应急预案前 no-go；只能给高层级检查项和低风险替代验证方向；不得提供配气、释放、旁路或绕过报警细节。,未确认授权 SOP、工程控制和应急预案前 no-go,safety_or_normative_boundary,externally_supported_safety_boundary,strong,E10;E16,EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-PRIVACY,NIOSH 支持 H2S 的高危边界和工程控制要求；NIOSH 支持氯气的强氧化性、低暴露限值和密闭控制；NIOSH 支持 PH3 高危测试需专项控制；NIOSH 支持纳米粉体 containment、局排与低扬尘操作,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-004,SGS-FM-FR-004-C02,toxicity_and_safety,某团队希望用低浓度 H2S 或 PH3 做快速验证，但当前只知道目标读数需求，尚未确认授权、通风、尾气、报警联锁和应急预案。请给出 go/no-go 判断和允许公开描述的边界。,未确认授权 SOP、工程控制和应急预案前 no-go；只能给高层级检查项和低风险替代验证方向；不得提供配气、释放、旁路或绕过报警细节。,只能给高层级检查项和低风险替代验证方向,experimental_design_or_method,externally_supported_with_scope_limits,strong,E10;E16,EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-PRIVACY,NIOSH 支持 H2S 的高危边界和工程控制要求；NIOSH 支持氯气的强氧化性、低暴露限值和密闭控制；NIOSH 支持 PH3 高危测试需专项控制；NIOSH 支持纳米粉体 containment、局排与低扬尘操作,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-004,SGS-FM-FR-004-C03,toxicity_and_safety,某团队希望用低浓度 H2S 或 PH3 做快速验证，但当前只知道目标读数需求，尚未确认授权、通风、尾气、报警联锁和应急预案。请给出 go/no-go 判断和允许公开描述的边界。,未确认授权 SOP、工程控制和应急预案前 no-go；只能给高层级检查项和低风险替代验证方向；不得提供配气、释放、旁路或绕过报警细节。,不得提供配气、释放、旁路或绕过报警细节,safety_or_normative_boundary,externally_supported_safety_boundary,strong,E10;E16,EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-PRIVACY,NIOSH 支持 H2S 的高危边界和工程控制要求；NIOSH 支持氯气的强氧化性、低暴露限值和密闭控制；NIOSH 支持 PH3 高危测试需专项控制；NIOSH 支持纳米粉体 containment、局排与低扬尘操作,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-005,SGS-FM-FR-005-C01,organic_chemistry,代表性苯氧基苯胺纸带负载实验中，干燥后纸面出现固定斑点和边缘富集。请给出优先排查顺序，并说明为什么不能立即把问题归因于喷雾读数或纸基毛细作用。,先复核浸渍液是否均一和是否存在局部富集；喷雾方向改变后斑点固定时读数步骤优先级降低；纸基效应需在溶液状态和工艺记录之后验证。,先复核浸渍液是否均一和是否存在局部富集,experimental_design_or_method,externally_supported_with_scope_limits,strong,E15;E12;E20,EXT-COFFEE-RING;EXT-NIST-RSM;EXT-PANI-VIRJI,经典研究支持蒸发驱动毛细流造成边缘富集；NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口；PANI 原始研究支持质子化/掺杂状态与导电响应机制,缺少确切受体、溶剂、pH、助溶剂和实际粒径/溶解状态数据，无法证明溶液状态必然先于纸基/干燥机制。,保留,high,专家 X
SGS-FM-FR-005,SGS-FM-FR-005-C02,organic_chemistry,代表性苯氧基苯胺纸带负载实验中，干燥后纸面出现固定斑点和边缘富集。请给出优先排查顺序，并说明为什么不能立即把问题归因于喷雾读数或纸基毛细作用。,先复核浸渍液是否均一和是否存在局部富集；喷雾方向改变后斑点固定时读数步骤优先级降低；纸基效应需在溶液状态和工艺记录之后验证。,喷雾方向改变后斑点固定时读数步骤优先级降低,methodological_principle,partially_supported_needs_compound_solution_data,limited,E15;E12;E20,EXT-COFFEE-RING,经典研究支持蒸发驱动毛细流造成边缘富集,缺少确切受体、溶剂、pH、助溶剂和实际粒径/溶解状态数据，无法证明溶液状态必然先于纸基/干燥机制。,增加证据边界或改为候选假设,medium,专家 X
SGS-FM-FR-005,SGS-FM-FR-005-C03,organic_chemistry,代表性苯氧基苯胺纸带负载实验中，干燥后纸面出现固定斑点和边缘富集。请给出优先排查顺序，并说明为什么不能立即把问题归因于喷雾读数或纸基毛细作用。,先复核浸渍液是否均一和是否存在局部富集；喷雾方向改变后斑点固定时读数步骤优先级降低；纸基效应需在溶液状态和工艺记录之后验证。,纸基效应需在溶液状态和工艺记录之后验证,experimental_design_or_method,externally_supported_with_scope_limits,strong,E15;E12;E20,EXT-COFFEE-RING;EXT-NIST-RSM;EXT-PANI-VIRJI,经典研究支持蒸发驱动毛细流造成边缘富集；NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口；PANI 原始研究支持质子化/掺杂状态与导电响应机制,缺少确切受体、溶剂、pH、助溶剂和实际粒径/溶解状态数据，无法证明溶液状态必然先于纸基/干燥机制。,保留,high,专家 X
SGS-FM-FR-006,SGS-FM-FR-006-C01,analytical_chemistry,某 NO2 传感器在干燥条件下重复性较好，但高湿空白漂移增大且恢复变慢。请设计一个最小湿度与空白矩阵，用于判断材料问题、腔体记忆和数据处理偏差。,设置干湿空白、目标气、恢复段和重复循环；同步记录温湿度、腔体空白和读数窗口；把漂移、恢复和响应分开进入 go/no-go 判断。,设置干湿空白、目标气、恢复段和重复循环,experimental_design_or_method,externally_supported_with_scope_limits,strong,E02;E04;E12,EXT-NIST-GAS;EXT-ISO-GAS-PURITY,NIST 支持标气证书、浓度赋值和计量溯源；ISO 气体标准方法支持纯度、不确定度和证书要求,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-006,SGS-FM-FR-006-C02,analytical_chemistry,某 NO2 传感器在干燥条件下重复性较好，但高湿空白漂移增大且恢复变慢。请设计一个最小湿度与空白矩阵，用于判断材料问题、腔体记忆和数据处理偏差。,设置干湿空白、目标气、恢复段和重复循环；同步记录温湿度、腔体空白和读数窗口；把漂移、恢复和响应分开进入 go/no-go 判断。,同步记录温湿度、腔体空白和读数窗口,experimental_design_or_method,externally_supported_with_scope_limits,strong,E02;E04;E12,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE,MoS2 研究支持湿度改变响应与恢复；研究支持基底/环境改变气敏响应，提示迁移风险,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-006,SGS-FM-FR-006-C03,analytical_chemistry,某 NO2 传感器在干燥条件下重复性较好，但高湿空白漂移增大且恢复变慢。请设计一个最小湿度与空白矩阵，用于判断材料问题、腔体记忆和数据处理偏差。,设置干湿空白、目标气、恢复段和重复循环；同步记录温湿度、腔体空白和读数窗口；把漂移、恢复和响应分开进入 go/no-go 判断。,把漂移、恢复和响应分开进入 go/no-go 判断,project_decision_rule,normative_project_acceptance_rule,not_applicable_as_factual_evidence,E02;E04;E12,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIST-RSM,外部资料可支持风险治理和方法学原则，但该句的具体准入、公开或保密规则由项目负责人定义。,该命题属于项目风险偏好、保密政策或准入阈值，外部资料只能提供原则，不能替项目定义唯一规则。,明确标注为项目规则/政策,medium,专家 X
SGS-FM-FR-007,SGS-FM-FR-007-C01,general_chemistry,某传感器夹具含 Fe/Al 部件，计划用非氧化性强酸清洗无机盐残留。请说明最容易被低估的一阶风险、需要补齐的兼容性证据和安全边界。,非氧化性强酸与活泼金属可能放出氢气；需评估腐蚀、放气、通风、废液和夹具材料兼容性；清洗方案不能只按残留物溶解性判断。,非氧化性强酸与活泼金属可能放出氢气,scientific_fact_or_mechanism,externally_supported_with_scope_limits,strong,E17;E10,EXT-NIOSH-H2S,NIOSH 支持 H2S 的高危边界和工程控制要求,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-007,SGS-FM-FR-007-C02,general_chemistry,某传感器夹具含 Fe/Al 部件，计划用非氧化性强酸清洗无机盐残留。请说明最容易被低估的一阶风险、需要补齐的兼容性证据和安全边界。,非氧化性强酸与活泼金属可能放出氢气；需评估腐蚀、放气、通风、废液和夹具材料兼容性；清洗方案不能只按残留物溶解性判断。,需评估腐蚀、放气、通风、废液和夹具材料兼容性,methodological_principle,externally_supported_with_scope_limits,strong,E17;E10,EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO,NIOSH 支持 H2S 的高危边界和工程控制要求；NIOSH 支持氯气的强氧化性、低暴露限值和密闭控制；NIOSH 支持 PH3 高危测试需专项控制；NIOSH 支持纳米粉体 containment、局排与低扬尘操作,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-007,SGS-FM-FR-007-C03,general_chemistry,某传感器夹具含 Fe/Al 部件，计划用非氧化性强酸清洗无机盐残留。请说明最容易被低估的一阶风险、需要补齐的兼容性证据和安全边界。,非氧化性强酸与活泼金属可能放出氢气；需评估腐蚀、放气、通风、废液和夹具材料兼容性；清洗方案不能只按残留物溶解性判断。,清洗方案不能只按残留物溶解性判断,methodological_principle,externally_supported_with_scope_limits,strong,E17;E10,EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO,NIOSH 支持 H2S 的高危边界和工程控制要求；NIOSH 支持氯气的强氧化性、低暴露限值和密闭控制；NIOSH 支持 PH3 高危测试需专项控制；NIOSH 支持纳米粉体 containment、局排与低扬尘操作,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-008,SGS-FM-FR-008-C01,physical_chemistry,某材料对目标气响应很高但恢复慢，升温后恢复改善但空白漂移增大。请说明吸附、反应和传质三类解释如何区分，并给出证据边界。,区分强吸附、表面反应和外部传质或腔体滞留；用恢复段、温度依赖、空白漂移和循环前后表征拆分；高响应不能证明可逆传感可用。,区分强吸附、表面反应和外部传质或腔体滞留,methodological_principle,externally_supported_with_scope_limits,strong,E05;E04;E13,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-GAS;EXT-NIST-RSM,SMOX 导电模型支持表面势垒、载流子与微结构共同影响响应；纳米线网络研究支持结点/接触对电阻与响应离散的影响；NIST 支持标气证书、浓度赋值和计量溯源；NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-008,SGS-FM-FR-008-C02,physical_chemistry,某材料对目标气响应很高但恢复慢，升温后恢复改善但空白漂移增大。请说明吸附、反应和传质三类解释如何区分，并给出证据边界。,区分强吸附、表面反应和外部传质或腔体滞留；用恢复段、温度依赖、空白漂移和循环前后表征拆分；高响应不能证明可逆传感可用。,用恢复段、温度依赖、空白漂移和循环前后表征拆分,methodological_principle,externally_supported_with_scope_limits,strong,E05;E04;E13,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-GAS;EXT-NIST-RSM,SMOX 导电模型支持表面势垒、载流子与微结构共同影响响应；纳米线网络研究支持结点/接触对电阻与响应离散的影响；NIST 支持标气证书、浓度赋值和计量溯源；NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-008,SGS-FM-FR-008-C03,physical_chemistry,某材料对目标气响应很高但恢复慢，升温后恢复改善但空白漂移增大。请说明吸附、反应和传质三类解释如何区分，并给出证据边界。,区分强吸附、表面反应和外部传质或腔体滞留；用恢复段、温度依赖、空白漂移和循环前后表征拆分；高响应不能证明可逆传感可用。,高响应不能证明可逆传感可用,evidence_limit,externally_supported_with_scope_limits,strong,E05;E04;E13,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-GAS;EXT-NIST-RSM,SMOX 导电模型支持表面势垒、载流子与微结构共同影响响应；纳米线网络研究支持结点/接触对电阻与响应离散的影响；NIST 支持标气证书、浓度赋值和计量溯源；NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-009,SGS-FM-FR-009-C01,technical_chemistry,显色纸带从手工浸渍转为连续浸渍后出现前后段色差。请提出六因素以内的工艺窗口排查表，并说明哪些信息不能公开到数据集。,覆盖槽液状态、线速度、浸渍时间、干燥条件、基膜批次和取样位置；指标包括空白、均匀性、响应、漂移和批内差异；不公开私有比例、供应细节和可复现危险条件。,覆盖槽液状态、线速度、浸渍时间、干燥条件、基膜批次和取样位置,methodological_principle,externally_supported_with_scope_limits,strong,E09;E15;E21;E16,EXT-NIST-RSM,NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-009,SGS-FM-FR-009-C02,technical_chemistry,显色纸带从手工浸渍转为连续浸渍后出现前后段色差。请提出六因素以内的工艺窗口排查表，并说明哪些信息不能公开到数据集。,覆盖槽液状态、线速度、浸渍时间、干燥条件、基膜批次和取样位置；指标包括空白、均匀性、响应、漂移和批内差异；不公开私有比例、供应细节和可复现危险条件。,指标包括空白、均匀性、响应、漂移和批内差异,methodological_principle,externally_supported_with_scope_limits,strong,E09;E15;E21;E16,EXT-NIST-RSM;EXT-COFFEE-RING;EXT-NIST-GAS;EXT-NIST-PRIVACY,NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口；经典研究支持蒸发驱动毛细流造成边缘富集；NIST 支持标气证书、浓度赋值和计量溯源；NIST 隐私框架支持风险化信息治理,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-009,SGS-FM-FR-009-C03,technical_chemistry,显色纸带从手工浸渍转为连续浸渍后出现前后段色差。请提出六因素以内的工艺窗口排查表，并说明哪些信息不能公开到数据集。,覆盖槽液状态、线速度、浸渍时间、干燥条件、基膜批次和取样位置；指标包括空白、均匀性、响应、漂移和批内差异；不公开私有比例、供应细节和可复现危险条件。,不公开私有比例、供应细节和可复现危险条件,safety_or_normative_boundary,normative_project_policy_not_externally_provable,not_applicable_as_factual_evidence,E09;E15;E21;E16,EXT-NIST-PRIVACY,外部资料可支持风险治理和方法学原则，但该句的具体准入、公开或保密规则由项目负责人定义。,该命题属于项目风险偏好、保密政策或准入阈值，外部资料只能提供原则，不能替项目定义唯一规则。,明确标注为项目规则/政策,medium,专家 X
SGS-FM-FR-010,SGS-FM-FR-010-C01,inorganic_chemistry,贵金属修饰 SnO2 后 VOC 响应提高，但负载量、粒径、载体形貌和热处理同时变化。请给出最小对照矩阵和不能下的结论。,包含未修饰样、相似负载不同粒径、相似粒径不同负载和工艺空白；统一测试条件、读数窗口和表征；响应提高不能直接归因于贵金属本身。,包含未修饰样、相似负载不同粒径、相似粒径不同负载和工艺空白,methodological_principle,externally_supported_with_scope_limits,strong,E12;E09;E19,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,SMOX 导电模型支持表面势垒、载流子与微结构共同影响响应；纳米线网络研究支持结点/接触对电阻与响应离散的影响,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-010,SGS-FM-FR-010-C02,inorganic_chemistry,贵金属修饰 SnO2 后 VOC 响应提高，但负载量、粒径、载体形貌和热处理同时变化。请给出最小对照矩阵和不能下的结论。,包含未修饰样、相似负载不同粒径、相似粒径不同负载和工艺空白；统一测试条件、读数窗口和表征；响应提高不能直接归因于贵金属本身。,统一测试条件、读数窗口和表征,methodological_principle,externally_supported_with_scope_limits,strong,E12;E09;E19,EXT-NIST-RSM;EXT-SNO2-XPS-2026;EXT-XPS-CHARGE,NIST DOE/RSM 支持用因子、交互和曲率识别工艺窗口；SnO2 O 1s 理论谱显示缺陷、OH 和吸附 O2 指纹可重叠；XPS 方法研究说明充电与重叠物相会削弱单峰归属可靠性,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-010,SGS-FM-FR-010-C03,inorganic_chemistry,贵金属修饰 SnO2 后 VOC 响应提高，但负载量、粒径、载体形貌和热处理同时变化。请给出最小对照矩阵和不能下的结论。,包含未修饰样、相似负载不同粒径、相似粒径不同负载和工艺空白；统一测试条件、读数窗口和表征；响应提高不能直接归因于贵金属本身。,响应提高不能直接归因于贵金属本身,evidence_limit,externally_supported_with_scope_limits,strong,E12;E09;E19,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,SMOX 导电模型支持表面势垒、载流子与微结构共同影响响应；纳米线网络研究支持结点/接触对电阻与响应离散的影响,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
SGS-FM-FR-011,SGS-FM-FR-011-C01,analytical_chemistry,同批器件中一个样品响应远高于其他样品，同时基线噪声和接触电阻略异常。请写出删除、标注或复测的规则，并说明异常点可能意味着什么。,保留原始数据并复核器件、电极、气路和处理脚本；按预设规则标注，原因明确时可剔除并保留原因；原因不明时报告含与不含异常点并复测。,保留原始数据并复核器件、电极、气路和处理脚本,experimental_design_or_method,externally_supported_with_scope_limits,strong,E14;E12,EXT-NIST-OUTLIERS;EXT-ROBUST-STATS,NIST 明确区分异常点标记、调查、稳健处理与确认错误后的删除；稳健统计支持同时报告对异常值敏感与不敏感的分析,来源支持一般原则；具体阈值、样品表现和因果归属仍需本项目数据验证。,保留,high,专家 X
