Deprecated reconstructed artifact. Not used as 0.5.0 final evidence.
id,model_id,set,dimension,score,max_score,comment
SGS-FM-FR-006,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-006,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-007,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-008,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-009,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-010,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-011,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-012,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
